source_sentence,pred,gold,sentence_id,bert_score_precision_pred_with_brevity_penalty,dae_score_pred,bart_score_pred,bert_score_precision_gold_with_brevity_penalty,dae_score_gold,bart_score_gold
"Ciara Princess Harris -LRB- born October 25 , 1985 -RRB- , who performs under the mononym Ciara , is an American recording artist , dancer , actress , and fashion model .","Ciara Princess Harris -LRB- born October 25, 1985 -RRB- is an American fashion model.",The Evolution Tour,6286,0.427860439,0.998757958,-0.770639002,0.374431602,0.008335877,-7.195124626
"Since 1997 they have been consistent playoff contenders , and won Super Bowl XXXVII at the end of the 2002 season .","Since 1997, they have made playoffs, and won Super Bowl XXXVII in 2002.",And are the champions from Super Bowl XXXVII .,6287,0.570587927,0.999430835,-1.188691139,0.836213833,0.992613137,-3.517222166
"If the potential energy is set to zero at infinity , the usual convention , then bound electron states have negative potential energy .","If the potential energy of bound electron states is set to zero at infinity, the usual convention, then bound electron states have negative potential energy.","The most important ones are the top of the valence band , the bottom of the conduction band , the Fermi energy , the vacuum level , and the energy levels of any defect states in the crystals .",6288,0.953538239,0.835483432,-0.77817589,0.810225471,0.003433273,-3.892944574
"His original name was Marcus Julius Agrippa , and he is the king named Herod in the Acts of the Apostles , in the Bible , '' Herod -LRB- Agrippa -RRB- '' -LRB- -RRB- .",Herod -LRB- Agrippa -RRB-,"His original name was Marcus Julius Agrippa and he is the king named Herod in the Acts of the Apostles , in the Bible , '' Herod -LRB- Agrippa -RRB- '' -LRB- -RRB- .",6289,0.118567032,0.757773817,-1.314580441,0.902449331,0.999806523,-0.498612672
"Prior to NUMBER@1 , library facilities at ORGANIZATION@1 consisted of the small libraries of each of the student literary societies : Delphic , Hesperian , and Olive Branch .","Before NUMBER@1, ORGANIZATION@1 had the small libraries of each of the student literary societies : Delphic, Hesperian, and Olive Branch.",libraries of the other societies .,6290,0.73799295,0.915786326,-0.648627758,0.609103909,0.012738915,-4.119501591
"In NUMBER@1 , he attended the Genesis Convention in LOCATION@1 -LRB- along with PERSON@1 and PERSON@2 -RRB- , even playing drums for a tribute band 's performance of '' The Knife '' -LRB- from Trespass -RRB- .","In NUMBER@1, PERSON@3 went to the Genesis Convention in LOCATION@1 -LRB- with PERSON@2 and PERSON@3 -RRB-.","In NUMBER@1 , PERSON@3 attended the Genesis Convention in LOCATION@1 along with PERSON@1 and PERSON@2 .",6291,0.435019189,0.997712851,-1.573320389,0.762368678,0.950178266,-2.109629393
"The Hall was originally supposed to have been called The Central Hall of Arts and Sciences , but the name was changed by Queen Victoria to Royal Albert Hall of Arts and Sciences when laying the foundation stone as a dedication to her deceased husband and consort Prince Albert .","The Hall was originally supposed to have been called The Central Hall of Arts and Sciences, but the name was changed by Queen Victoria to Royal Albert Hall of Arts and Sciences when laying the foundation stone as a dedication to her husband and consort Prince Albert.","In 1851 there was a Great Exhibition in Hyde Park , just next to Kensington Park opposite where the RAH now stands .",6292,0.937935048,0.999838948,-0.419436038,0.792081416,0.00208746,-4.434602261
Heinz Flohe -LRB- born 28 January 1948 in Euskirchen -RRB- is a former German football player .,"Heinz Flohe -LRB- born 28 January, 1948 -RRB- is a former German football player.","Heinz Flohe -LRB- born 28 January , 1948 -RRB- is a former German football player .",6293,0.774344267,0.998590469,-0.876358867,0.773363565,0.998590469,-1.597605586
"They were common in medieval Europe , especially when combined with a hood in the chaperon , and have had periodic returns to fashion , for example , in nineteenth century Europe .","They were common in medieval Europe, especially when combined with a hood in the chaperon, and have had periodic returns to fashion, for example, in nineteenth century Europe.","Capes were common in medieval Europe , especially when combined with a hood . Capes have had periodic returns to fashion .",6294,0.916453592,0.999854982,-0.622633517,0.627163519,0.918866754,-1.741040468
"PERSON@1 -LRB- November NUMBER@1 , NUMBER@2 -- September NUMBER@3 , NUMBER@4 -RRB- , first wife of PERSON@2 , was First Lady of the LOCATION@1 from NUMBER@5 until her death .","PERSON@1 -LRB- November NUMBER@1, NUMBER@2 - September NUMBER@3, NUMBER@4 -RRB- was the first wife of PERSON@2.","PERSON@1 -LRB- November NUMBER@1 , NUMBER@2 - September NUMBER@3 , NUMBER@4 -RRB- was the first wife of PERSON@2 , the tenth President of the LOCATION@1 . She was the First Lady of the LOCATION@1 from NUMBER@5 until her death in NUMBER@4 .",6295,0.576129975,0.997348666,-0.612244606,0.964651704,0.989435375,-1.344954014
"Inscriptions have been found in north-west and west-central LOCATION@1 , in the region that even now bears the name of the ORGANIZATION@1 , LOCATION@2 -LRB- from Latin tuscÄ '' '' Etruscans '' -RRB- , as well as in modern LOCATION@3 north of LOCATION@4 , in today 's LOCATION@5 west of the LOCATION@6 , around LOCATION@7 in LOCATION@8 and in the LOCATION@9 to the north of LOCATION@10 .","Inscriptions have been found in the north-west and west central LOCATION@1, in the region that even now bears the name of the ORGANIZATION@1, LOCATION@2, as well as in modern LOCATION@3 north of LOCATION@4, in today's LOCATION@5 west of the LOCATION@6, around LOCATION@7 in LOCATION@8 and in the LOCATION@9 to the north of L","Inscriptions have been found in north-west and west-central LOCATION@1 , in the region that even now has a name that came from the ORGANIZATION@1 , LOCATION@2 -LRB- from Latin tuscÄ '' '' Etruscans '' -RRB- , as well as in today 's LOCATION@3 north of LOCATION@4 , in today 's LOCATION@5 west of the LOCATION@6 , around LOCATION@7 in LOCATION@8 and in the LOCATION@9 to the north of LOCATION@10 .",6296,0.746227315,0.0,-0.775994539,0.730266905,0.0,-0.667351007
"If not enough candidates have been elected , the count continues .","If not enough candidates have been elected, the count continues.","If not enough candidates have been elected so far , the candidate with the fewest votes is excluded .",6297,0.928558465,0.999890327,-0.463459402,0.910601934,0.934614956,-3.037852526
"Cook holds degrees from Calvin College , Simon Fraser University and the University of Iowa .","He holds degrees from Calvin College, Simon Fraser University and the University of Iowa.",The Homecoming Man - 1989 -LRB- ISBN 0889624283 -RRB-,6298,0.926756831,0.985236347,-0.718170285,0.734595185,0.000548936,-6.399558544
"Structural engineers must ensure their designs satisfy given design criteria , predicated on safety -LRB- e.g. structures must not collapse without due warning -RRB- or serviceability and performance -LRB- e.g. building sway must not cause discomfort to the occupants -RRB- .","Structural engineers must ensure their designs satisfy given design criteria, predicated on safety -LRB- e.g. structures must not collapse without due warning -RRB- or serviceability and performance -LRB- e.g. building sway must not cause discomfort to the occupants -RRB-.",Structural engineers must ensure their designs satisfy given performance criteria specified by the building codes .,6299,0.977404902,0.999801815,-0.353970587,0.841766316,0.997488976,-3.070055485
"Typical uses include coated tablets , cake and doughnut mixes , hard candies and chewing gums , lipsticks , soaps , shampoos , talc , etc. .","Typical uses include coated tablets, cake and doughnut mixes, hard candies and chewing gums, lipsticks, soaps, shampoos, talc, etc.","Typical uses include coated tablets , cake and donut mixes , hard candies and chewing gums , lipsticks , soaps , shampoos , talc etc. .",6300,0.893515437,0.999876678,-0.44772163,0.928693535,0.978832245,-1.236464262
"Glomma , also known as Glåma is the longest and largest river in Norway , 598 kilometers long .","Glomma, also known as Glma is the longest and biggest river in Norway.",Glomma is the longest river in Norway .,6301,0.660738456,0.861224174,-1.365051031,0.647198465,0.985491514,-2.051588774
"A single processor is composed of finer-grained functional units such as the ALU , integer multiplier , integer shifter , floating point unit , etc. .","A single processor is composed of finer-grained functional units such as the ALU, integer multiplier, integer shifter, floating point unit, etc..","A single superscalar processor is composed of advanced functional units such as the ALU , integer multiplier , integer shifter , floating point unit -LRB- ORGANIZATION@1 -RRB- , etc. .",6302,0.936234546,0.999931693,-0.668801248,0.873010778,0.789293587,-3.137271166
"Europe is washed upon to the north by the Arctic Ocean and other bodies of water , to the west by the Atlantic Ocean , to the south by the Mediterranean Sea , and to the southeast by the Black Sea and the waterways connecting it to the Mediterranean .","Europe is washed on the north by the Arctic Ocean and other bodies of water, to the west by the Atlantic Ocean, to the south by the Mediterranean Sea, and to the southeast by the Black Sea and the waterways connecting it to the Mediterranean Sea.",The Atlantic Ocean is to the west of Europe .,6303,0.933069234,0.999184728,-0.702810287,0.803483246,0.991729259,-2.56905055
It will be the last year of the 2020s decade,It will be the last year of the 2020s decade.,The Terminator -LRB-/O1984/O-RRB- : Kyle Reese and a Terminator are sent back in time to 1984 .,6304,0.986613214,0.999906063,-0.368994892,0.802985728,0.002937663,-6.10199213
"Several Latin American stars of the period appear , including singers PERSON@1 -LRB- sister of PERSON@2 -RRB- and PERSON@3 , as well as dancer PERSON@4 .","Several Latin American stars of the period appear, including singers PERSON@1 -LRB- sister of PERSON@2 -RRB- and PERSON@3.","Several Latin American stars of the movie 's time appear , including singers PERSON@1 -LRB- sister of PERSON@2 -RRB- and PERSON@3 , as well as dancer PERSON@4 .",6305,0.745927891,0.998508215,-0.301173091,0.753704506,0.972853839,-1.277106166
"PERSON@1 was also interested in postage stamps ; on NUMBER@1 May NUMBER@2 , the day the ORGANIZATION@1 first went on sale , he purchased several with the intent to save them , thus making him the world 's first known stamp collector .",PERSON@1 was also interested in postage stamps.,"PERSON@1 was also interested in postage stamps ; on NUMBER@1 May NUMBER@2 , the day the ORGANIZATION@1 first went on sale , he bought some to keep , thus making him the world 's first known stamp collector .",6306,0.164184854,0.978821933,-0.756783545,0.82067057,0.999913037,-1.267167926
"While only one -LRB- the Los Angeles Memorial Coliseum -RRB- has been the main stadium twice , both the Panathinaiko Stadio and the Vélodrome de Vincennes have hosted events at subsequent Olympics .","While only one -LRB- the Los Angeles Memorial Coliseum -RRB- has been the main stadium twice, both the Panathinaiko Stadio and the Vélodrome de Vincennes have hosted events at subsequent Olympics.",Panathinaiko Stadium,6307,0.97056178,0.999904275,-0.189250499,0.76699091,0.666954935,-3.209455729
July NUMBER@1 & ndash ; The ORGANIZATION@1 is established in LOCATION@1 .,July NUMBER@1 -- ORGANIZATION@1 established in LOCATION@1,July NUMBER@1 - ORGANIZATION@1 established in LOCATION@1,6308,0.676750591,0.844460845,-1.615420699,0.771656559,0.805199385,-2.789503098
"In the late spring PERSON@1 and PERSON@2 traveled to LOCATION@1 where their son PERSON@3 was born on June NUMBER@1 , NUMBER@2 . PERSON@2 had a difficult delivery , which PERSON@1 fictionalized in A Farewell to Arms .","In the late spring PERSON@1 and PERSON@2 traveled to LOCATION@1 where their son PERSON@3 was born on June NUMBER@1, NUMBER@2.",Then PERSON@2 fell in love with PERSON@1 .,6309,0.513989961,0.999508083,-0.460304022,0.454304637,0.000840281,-3.019071817
