source_sentence,pred,gold,sentence_id,bert_score_precision_pred_with_brevity_penalty,dae_score_pred,bart_score_pred,bert_score_precision_gold_with_brevity_penalty,dae_score_gold,bart_score_gold
simplify: The NHL 's Phoenix Coyotes and NLL 's Arizona Sting began playing in Glendale when Jobing.com Arena -LRB- formerly the Glendale Arena -RRB- opened in December 2003 .,"[""The Phoenix Coyotes and NLL's Arizona Sting began playing in Glendale when Jobing.com Arena -LRB- formerly the Glendale Arena -RRB- opened in December 2003.""]",The NHL 's Phoenix Coyotes and NLL 's Arizona Sting started to play in Glendale when Jobing.com Arena opened in December 2003 .,6699,0.853254536,0.999852777,-0.686610103,0.701616406,0.914881468,-0.979654789
simplify: He had a GPS but did not know how to operate it .,['He had a GPS but did not know how to use it.'],He had a GPS but did not know how to use it .,6700,0.787621239,0.994871676,-1.45548439,0.888131161,0.994871676,-1.558696628
"simplify: A beard is the collection of hair that grows on the chin , cheeks and neck , but not the upper lip , of human beings .","['A beard is the collection of hair that grows on the chin, cheeks and neck, but not the upper lip, of humans.']","The hair that grows on the upper lip of some men is a mustache . When a man has hair only below the lower lip and above the chin , it is called a soul patch .",6701,0.804247119,0.99984324,-0.97476089,0.81454489,0.999379933,-3.257906437
simplify: Distribution The bears are found in the foothills of the Himalaya and northern Pakistan and do not extend past Dachigam and Kashmir .,['Distribution The bears are found in the foothills of the Himalaya and northern Pakistan.'],"They are found in the foothills of the Himalaya and northern Pakistan , but are not found past Dachigam and Kashmir .",6702,0.633780159,0.997331262,-1.291159391,0.848591318,0.839356124,-1.209411621
simplify: NUMBER@1 & ndash ; PERSON@1 becomes the LOCATION@1 's leader .,"[""NUMBER@1 - PERSON@1 becomes the LOCATION@1's leader.""]",NUMBER@1 - PERSON@1 becomes Soviet leader .,6703,0.669853495,0.847597539,-1.974828005,0.703542643,0.791885912,-3.86460042
"simplify: Its total length , from the head of the longest branch to Cape May and Cape Henlopen , is 410 miles -LRB- 660 km -RRB- , and above the head of the Delaware Bay its length is 360 miles -LRB- 579 km -RRB- .","['Its length, from the head of the longest branch to Cape May and Cape Henlopen, is 410 miles -LRB- 660 km -RRB-.']",It is about 280 miles -LRB- 450 km -RRB- long .,6704,0.521802085,0.998772562,-1.125728965,0.464647159,0.94743216,-2.830742836
simplify: The NUMBER@1 -- NUMBER@2 ORGANIZATION@1 season was the 90th season of the ORGANIZATION@2 .,['The NUMBER@3 -- NUMBER@2 ORGANIZATION@1 season was the 90th season of the ORGANIZATION@2.'],Final standings,6705,0.901616102,0.808269143,-0.807948709,0.687771365,0.095256463,-5.497635841
"simplify: Several major studies show academic performance increased and disciplinary problems decreased in large non-ADD student populations when artificial ingredients , including artificial colors , were eliminated from school food programs .","['Several major studies show academic performance increased and disciplinary problems decreased in large non-ADD student populations when artificial ingredients, including artificial colors, were eliminated from school food programs.']",Several major studies show academic performance increased and disciplinary problems decreased in large non-ADD student populations when artificial ingredients and artificial coloring were eliminated from school food programs .,6706,0.935720442,0.999930024,-0.83482182,0.977871158,0.998084664,-1.339193821
"simplify: The main plot follows the life of an average lazy stoner teenager , Anton Tobias -LRB- portrayed by Sawa -RRB- , whose hand becomes possessed and goes on a killing spree , even after being cut off from his arm .","['The main story is about an average stoner teenager, Anton Tobias -LRB- portrayed by Sawa -RRB-.']","It follows the life of a teen whose hand becomes possessed and goes on a killing spree , even after being cut off from his arm .",6707,0.435094213,0.99786967,-1.797634959,0.876171732,0.995563745,-1.214262605
"simplify: Despite successfully killing the monarch , Bresci was not sentenced to death , making him the only person to ever kill a monarch -LRB- without toppling the monarchy -RRB- and not be executed .","['Despite successfully killing the monarch, Bresci was not sentenced to death, making him the only person to ever kill a monarch without toppling the monarchy -RRB- and not be executed.']",L'utopia collettivista e la crisi del '' socialismo scientifico '' -LRB-/O1898/O-RRB-,6708,0.865684632,0.999535441,-0.746556938,0.80219938,0.175494343,-6.22372818
"simplify: '' Harder , Better , Faster , Stronger '' is a song by French duo Daft Punk . The single was first released on 13 October 2001 .","[""'' Harder, Better, Faster, Stronger '' is a song by French duo Daft Punk.""]","Harder , Better , Faster , Stronger is a 2001 single from the album Discovery by Daft Punk .",6709,0.503810543,0.99943012,-0.894635975,0.512793297,0.999720454,-2.263807774
"simplify: His uncle was PERSON@1 , later Saint PERSON@2 .","['His uncle was PERSON@1, later Saint PERSON@2.']",He spent two years there and composed his first book of madrigals .,6710,0.75081501,0.999873459,-1.353377223,0.767601253,0.000301948,-4.483556747
simplify: ISO NUMBER@1 : Bicycle tires and rims One hectopascal corresponds to about NUMBER@2 % and one kilopascal to about NUMBER@3 % of atmospheric pressure -LRB- near sea level -RRB- .,['ISO NUMBER@1 : Bicycle tires and rims One hectopascal corresponds to about NUMBER@2 % and one kilopascal to about NUMBER@3 % of atmospheric pressure -LRB- near sea level -RRB-.'],"In other cases , the kilopascal is more commonly used , for example on bicycle tire labelsISO NUMBER@1 : Bicycle tyres and rims .",6711,0.856678167,0.99990797,-0.759069562,0.462449152,0.688197255,-3.533056498
simplify: Childminding differs from nannying in that a nanny goes to the house of the child in order to care for it ; childminders look after the child in the childminder 's home .,['Childminding differs from nannying in that a nanny goes to the house of the child in order to care for it.'],Nanny -LRB- disambiguation -RRB-,6712,0.594972041,0.999192774,-0.815551996,0.752570747,0.378017813,-5.223741531
simplify: The mere fact that a sentence is long does not make it a run-on sentence ; sentences are run-ons only when they contain more than one complete idea . A run-on sentence can be as short as four wordsâ '' for instance : I drive she walks .,['A run-on sentence can be as short as four words.'],"A run-on sentence is two or more sentences , put together into one sentence , without anything to join them together .",6713,0.173637682,0.992258668,-1.433392048,0.522947531,0.9704386,-3.577214956
simplify: The stadium was constructed in 1995 as a joint venture between Meadowbank Thistle F.C. and the Livingston Development Corporation .,['The stadium was built in 1995 as a joint venture between Meadowbank Thistle and Livingston Development Corporation.'],"As Livingston moved up the divisions into the top flight of Scottish Football , they expanded the stadium to meet Premier League standards .",6714,0.830233588,0.997072697,-1.313304901,0.795492773,0.008622866,-3.918818474
"simplify: It was derived from the length of the arm from the shoulder to the wrist , although the exact length was never defined in English law .","['It was derived from the length of the arm from the shoulder to the wrist, although the exact length was never defined in English law.']","It came from the length of the arm from the shoulder -LRB- or the elbow -RRB- to the wrist , although the exact length was never defined in English law .",6715,0.847425716,0.999906659,-0.886526227,0.963113727,0.745050848,-2.375831127
"simplify: Dancing LOCATION@1 is the name of the official emblem of the NUMBER@1 Summer Olympics , which took place in LOCATION@1 in the LOCATION@2 .","['Dancing LOCATION@1 is the official emblem of the NUMBER@1 Summer Olympics, which took place in LOCATION@1 in the LOCATION@2.']",Description,6716,0.831239958,0.978404701,-0.760139525,0.472049166,0.0,-7.118891239
"simplify: The Chinese yazheng and yaqin , and Korean ajaeng zithers are generally played by '' bowing '' with a rosined stick , which creates friction against the strings without any horsehair .","[""The Chinese yazheng and yaqin, and Korean ajaeng zithers are generally played by '' bowing '' with a rosined stick, which creates friction against the strings without any horsehair.""]","The Chinese yazheng and yaqin , and Korean ajaeng zithers are generally played by '' bowing '' with a rosined stick , which rubs against the strings without any horsehair .",6717,0.879683501,0.999918938,-0.617932439,0.825882268,0.998883128,-0.911204219
simplify: PERSON@1 is a Japanese football player currently playing for LOCATION@1 .,['PERSON@1 -LRB- born NUMBER@1 May NUMBER@2 -RRB- is a Japanese football player.'],PERSON@1 -LRB- born NUMBER@1 April NUMBER@2 -RRB- is a Japanese football player . He plays for LOCATION@2 .,6718,0.867044716,0.699399412,-4.60187149,0.942308784,0.959130645,-4.571962357
"simplify: It is the third-largest of the four schools , followed by approximately 15 % of Muslims , mostly in North Africa , West Africa , the United Arab Emirates , Kuwait , and in some parts of Saudi Arabia .","['It is the third-largest of the four schools, followed by approximately 15 % of Muslims, mostly in North Africa, West Africa, the United Arab Emirates, Kuwait, and in some parts of Saudi Arabia.']",It is the third-largest of the four schools .,6719,0.886807972,0.999944031,-0.816795588,0.74567344,0.972205639,-1.622285843
"simplify: Sentosa , which translates to peace and tranquility in Malay , is a popular island resort in LOCATION@1 , visited by some five million people a year .",['Sentosa is a popular resort in LOCATION@1.'],Sentosa is a resort island at the south of LOCATION@1 .,6720,0.261009865,0.973389864,-1.62357688,0.527105336,0.998466194,-3.137399912
"simplify: For its first 14 years the company was privately owned by its founders , Bob and Harvey Weinstein .","['For its first 14 years, the company was privately owned by its founders, Bob and Harvey Weinstein.']",Miramax Films is a American motion picture distribution and production company .,6721,0.90612618,0.994198799,-0.943992615,0.705711899,0.000636561,-3.637900829
"simplify: Etymology The Country 's official name was LOCATION@1 -LRB- , -RRB- until June NUMBER@1 , NUMBER@2 , LOCATION@2 -LRB- LOCATION@1 -RRB- History , CSMngt-Thai .","[""Etymology The country's official name was LOCATION@1 -LRB-, -RRB- until June NUMBER@1, NUMBER@2, LOCATION@2 -LRB- LOCATION@1 -RRB- History, CSMngt-Thai.""]",The country 's name was LOCATION@1 until June NUMBER@3 NUMBER@2 .,6722,0.845334487,0.999881923,-0.901777506,0.445002255,0.781347394,-2.295212984
"simplify: PERSON@1 -LRB- , PERSON@2 : PERSON@3 -RRB- is a commune in the CÃ tes-d ` Armor department in LOCATION@1 in north-western LOCATION@2 .",['PERSON@1 is a commune. It is found in the region LOCATION@1 in the C tes-d  Armor department in the southwest of LOCATION@2.'],Broons is a commune . It is found in the region LOCATION@3 in the CÃ tes-d ` Armor department in the west of LOCATION@2 .,6723,0.752587742,0.997043371,-2.749148369,0.840169136,0.998260736,-2.848670483
simplify: These tropical cyclones would be given identifiers starting with SL in the future .,['These tropical cyclones would be given identifiers starting with SL in the future.'],"These characteristics were operationally recognized for three hours before high shear began to tear the system apart , just short of the six hours required to be officially declared a tropical depression .",6724,0.905400433,0.999842644,-1.041375637,0.822165947,0.001583469,-5.08584547
