source_sentence,pred,gold,sentence_id,bert_score_precision_pred_with_brevity_penalty,dae_score_pred,bart_score_pred,bert_score_precision_gold_with_brevity_penalty,dae_score_gold,bart_score_gold
"In NUMBER@1 , he attended the Genesis Convention in LOCATION@1 -LRB- along with PERSON@1 and PERSON@2 -RRB- , even playing drums for a tribute band 's performance of '' The Knife '' -LRB- from Trespass -RRB- .","In NUMBER@1, he attended the Genesis Convention in LOCATION@1 with PERSON@1 and PERSON@2 -RRB-. He even played drums for a tribute band's performance of '' The Knife '' from Trespass -LRB-.","In NUMBER@1 , PERSON@3 attended the Genesis Convention in LOCATION@1 along with PERSON@1 and PERSON@2 .",6291,0.859251038,0.998401999,-0.972201705,0.762368678,0.950178266,-2.109629393
"The Hall was originally supposed to have been called The Central Hall of Arts and Sciences , but the name was changed by Queen Victoria to Royal Albert Hall of Arts and Sciences when laying the foundation stone as a dedication to her deceased husband and consort Prince Albert .","The hall was originally supposed to have been called the Central Hall of Arts and Sciences, but the name was changed by Queen Victoria to Royal Albert Hall of Arts and Sciences when she laid the foundation stone as a dedication to her deceased husband and consort Prince Albert.","In 1851 there was a Great Exhibition in Hyde Park , just next to Kensington Park opposite where the RAH now stands .",6292,0.978672147,0.999964535,-0.639658988,0.792081416,0.00208746,-4.434602261
Heinz Flohe -LRB- born 28 January 1948 in Euskirchen -RRB- is a former German football player .,Heinz Flohe -LRB- born 28 January 1948 -RRB- is a former German football player.,"Heinz Flohe -LRB- born 28 January , 1948 -RRB- is a former German football player .",6293,0.764810512,0.996874452,-1.02116096,0.773363565,0.998590469,-1.597605586
"They were common in medieval Europe , especially when combined with a hood in the chaperon , and have had periodic returns to fashion , for example , in nineteenth century Europe .","They were common in medieval Europe, and have had periodic returns to fashion, for example, in nineteenth century Europe.","Capes were common in medieval Europe , especially when combined with a hood . Capes have had periodic returns to fashion .",6294,0.593577883,0.999368727,-0.964409947,0.627163519,0.918866754,-1.741040468
"PERSON@1 -LRB- November NUMBER@1 , NUMBER@2 -- September NUMBER@3 , NUMBER@4 -RRB- , first wife of PERSON@2 , was First Lady of the LOCATION@1 from NUMBER@5 until her death .","PERSON@1 -LRB- November NUMBER@1, NUMBER@2 -- September NUMBER@3, NUMBER@4 -RRB-, first wife of PERSON@2, was First Lady of the LOCATION@1 from NUMBER@5 until her death in NUMBER@6.","PERSON@1 -LRB- November NUMBER@1 , NUMBER@2 - September NUMBER@3 , NUMBER@4 -RRB- was the first wife of PERSON@2 , the tenth President of the LOCATION@1 . She was the First Lady of the LOCATION@1 from NUMBER@5 until her death in NUMBER@4 .",6295,0.949754894,0.999869049,-1.16120398,0.964651704,0.989435375,-1.344954014
"Inscriptions have been found in north-west and west-central LOCATION@1 , in the region that even now bears the name of the ORGANIZATION@1 , LOCATION@2 -LRB- from Latin tuscÄ '' '' Etruscans '' -RRB- , as well as in modern LOCATION@3 north of LOCATION@4 , in today 's LOCATION@5 west of the LOCATION@6 , around LOCATION@7 in LOCATION@8 and in the LOCATION@9 to the north of LOCATION@10 .","Inscriptions have been found in north-west and west-central LOCATION@1, in the region that even now bears the name of the ORGANIZATION@1, LOCATION@2 -LRB- from Latin tusc '' '' Etruscans '' -RRB-, as well as in modern LOCATION@3 north of LOCATION@4, in today's LOCATION@5 west of the LOC","Inscriptions have been found in north-west and west-central LOCATION@1 , in the region that even now has a name that came from the ORGANIZATION@1 , LOCATION@2 -LRB- from Latin tuscÄ '' '' Etruscans '' -RRB- , as well as in today 's LOCATION@3 north of LOCATION@4 , in today 's LOCATION@5 west of the LOCATION@6 , around LOCATION@7 in LOCATION@8 and in the LOCATION@9 to the north of LOCATION@10 .",6296,0.68853862,0.0,-0.91948694,0.730266905,0.0,-0.667351007
"If not enough candidates have been elected , the count continues .","If not enough candidates have been elected, the count continues.","If not enough candidates have been elected so far , the candidate with the fewest votes is excluded .",6297,0.927810785,0.999890327,-1.226338744,0.910601934,0.934614956,-3.037852526
"Cook holds degrees from Calvin College , Simon Fraser University and the University of Iowa .","He has degrees from Calvin College, Simon Fraser University and the University of Iowa.",The Homecoming Man - 1989 -LRB- ISBN 0889624283 -RRB-,6298,0.903209898,0.966717243,-0.680501223,0.734595185,0.000548936,-6.399558544
"Structural engineers must ensure their designs satisfy given design criteria , predicated on safety -LRB- e.g. structures must not collapse without due warning -RRB- or serviceability and performance -LRB- e.g. building sway must not cause discomfort to the occupants -RRB- .","Structural engineers must ensure their designs meet given design criteria, predicated on safety -LRB- e.g. structures must not collapse without due warning -RRB- or serviceability and performance -LRB- e.g. building sway must not cause discomfort to the occupants -RRB-.",Structural engineers must ensure their designs satisfy given performance criteria specified by the building codes .,6299,0.964198,0.999698281,-0.691263616,0.841766316,0.997488976,-3.070055485
"Typical uses include coated tablets , cake and doughnut mixes , hard candies and chewing gums , lipsticks , soaps , shampoos , talc , etc. .","Typical uses include coated tablets, cake and doughnut mixes, hard candies and chewing gums, lipsticks, soaps, shampoos, talc, etc.","Typical uses include coated tablets , cake and donut mixes , hard candies and chewing gums , lipsticks , soaps , shampoos , talc etc. .",6300,0.894317228,0.999876678,-0.743100941,0.928693535,0.978832245,-1.236464262
"Glomma , also known as Glåma is the longest and largest river in Norway , 598 kilometers long .","Glomma is the longest and largest river in Norway, 598 kilometers long.",Glomma is the longest river in Norway .,6301,0.67507334,0.999087989,-0.993288755,0.647198465,0.985491514,-2.051588774
"A single processor is composed of finer-grained functional units such as the ALU , integer multiplier , integer shifter , floating point unit , etc. .","A single processor is made of finer-grained functional units such as the ALU, integer multiplier, integer shifter, and floating point unit.","A single superscalar processor is composed of advanced functional units such as the ALU , integer multiplier , integer shifter , floating point unit -LRB- ORGANIZATION@1 -RRB- , etc. .",6302,0.886110319,0.96958214,-0.909874678,0.873010778,0.789293587,-3.137271166
"Europe is washed upon to the north by the Arctic Ocean and other bodies of water , to the west by the Atlantic Ocean , to the south by the Mediterranean Sea , and to the southeast by the Black Sea and the waterways connecting it to the Mediterranean .","Europe is washed upon to the north by the Arctic Ocean and other bodies of water, to the west by the Atlantic Ocean, to the south by the Mediterranean Sea, and to the southeast by the Black Sea and the waterways connecting it to the Mediterranean.",The Atlantic Ocean is to the west of Europe .,6303,0.949946318,0.999810696,-0.514696598,0.803483246,0.991729259,-2.56905055
It will be the last year of the 2020s decade,It will be the last year of the 2020s decade.,The Terminator -LRB-/O1984/O-RRB- : Kyle Reese and a Terminator are sent back in time to 1984 .,6304,0.986639857,0.999906063,-0.956602275,0.802985728,0.002937663,-6.10199213
"Several Latin American stars of the period appear , including singers PERSON@1 -LRB- sister of PERSON@2 -RRB- and PERSON@3 , as well as dancer PERSON@4 .","Several Latin American stars of the time appear, including singers PERSON@1 and PERSON@3, as well as dancer PERSON@4.","Several Latin American stars of the movie 's time appear , including singers PERSON@1 -LRB- sister of PERSON@2 -RRB- and PERSON@3 , as well as dancer PERSON@4 .",6305,0.69486334,0.975438476,-1.117648959,0.753704506,0.972853839,-1.277106166
"PERSON@1 was also interested in postage stamps ; on NUMBER@1 May NUMBER@2 , the day the ORGANIZATION@1 first went on sale , he purchased several with the intent to save them , thus making him the world 's first known stamp collector .","PERSON@1 was also interested in stamps ; on NUMBER@1 May NUMBER@2, the day the ORGANIZATION@1 first went on sale, he bought several to save, thus making him the world's first known stamp collector.","PERSON@1 was also interested in postage stamps ; on NUMBER@1 May NUMBER@2 , the day the ORGANIZATION@1 first went on sale , he bought some to keep , thus making him the world 's first known stamp collector .",6306,0.795484636,0.999849617,-1.152703762,0.82067057,0.999913037,-1.267167926
"While only one -LRB- the Los Angeles Memorial Coliseum -RRB- has been the main stadium twice , both the Panathinaiko Stadio and the Vélodrome de Vincennes have hosted events at subsequent Olympics .","While only one -LRB- the Los Angeles Memorial Coliseum -RRB- has been the main stadium twice, both the Panathinaiko Stadio and the Vélodrome de Vincennes have hosted events at subsequent Olympics.",Panathinaiko Stadium,6307,0.97022995,0.999904275,-0.397575557,0.76699091,0.666954935,-3.209455729
July NUMBER@1 & ndash ; The ORGANIZATION@1 is established in LOCATION@1 .,July NUMBER@1 - The ORGANIZATION@1 is established in LOCATION@1.,July NUMBER@1 - ORGANIZATION@1 established in LOCATION@1,6308,0.785451811,0.917283177,-1.901599884,0.771656559,0.805199385,-2.789503098
"In the late spring PERSON@1 and PERSON@2 traveled to LOCATION@1 where their son PERSON@3 was born on June NUMBER@1 , NUMBER@2 . PERSON@2 had a difficult delivery , which PERSON@1 fictionalized in A Farewell to Arms .","In the late spring PERSON@1 and PERSON@2 went to LOCATION@1 where their son PERSON@3 was born on June NUMBER@1, NUMBER@2.",Then PERSON@2 fell in love with PERSON@1 .,6309,0.49509145,0.998214424,-0.775526941,0.454304637,0.000840281,-3.019071817
The above is a WikiTrout -LRB- Oncorhynchus macrowikipediensis -RRB- .,The above is a WikiTrout -LRB- Oncorhynchus macrowikipediensis -RRB-.,The above is a Wikitrout -LRB- Oncorhynchus wikipediensis -RRB- .,6310,0.971023002,0.999757767,-0.745527208,0.906139313,0.887878239,-1.663324118
Mitosis is a related process to meiosis that creates two cells that are genetically identical to the parent cell .,Mitosis is a process that creates two cells that are genetically identical to the parent cell.,But the two sets of chromosomes are not identical with the parental chromosomes .,6311,0.772757183,0.991868198,-0.829879761,0.690722956,0.943844795,-3.977462053
"For this reason , ORGANIZATION@1 is sometimes referred to as Unreliable Datagram Protocol .","For this reason, ORGANIZATION@1 is sometimes called Unreliable Datagram Protocol.",ORGANIZATION@1 is sometimes called the Universal Datagram Protocol .,6312,0.850648665,0.952080011,-0.835491538,0.788944635,0.949876785,-1.876797676
Saint - Étienne - de-Lugdar ès,Saint-Etienne - de-Lugdar ès,Villeneuve-de-Berg,6313,0.879137611,0.99982214,-1.56456089,0.72858154,0.858565986,-4.931099892
"The location of the first European settlement in Australia , the harbor has continued to play a key role in the history and development of Sydney .","The location of the first European settlement in Australia, the harbor has continued to play a key role in the history and development of Sydney.","It is believed that the Gadigal people once lived in the area starting from the south side of Port Jackson -LRB- South Head , Watsons Bay -RRB- , heading west in a semi circle cutting through Petersham .",6314,0.961751709,0.999902189,-0.638812602,0.823425955,0.166605487,-5.020785332
