,source_sentence,pred,gold,bart_score_pred
6306,PERSON was also interested in postage stamps on NUMBER May NUMBER the day the ORGANIZATION first went on sale he purchased several with the intent to save them thus making him the world s first known stamp collector.,he sold his first book in number and he sold number copies in number.,PERSON was also interested in postage stamps on NUMBER May NUMBER the day the ORGANIZATION first went on sale he bought some to keep thus making him the world s first known stamp collector.,-5.130508899688721
6307,While only one LRB the Los Angeles Memorial Coliseum RRB has been the main stadium twice both the Panathinaiko Stadio and the V lodrome de Vincennes have hosted events at subsequent Olympics.,it is a small town in the region of athens platanomos.,Panathinaiko Stadium,-4.925803184509277
6308,July NUMBER ndash The ORGANIZATION is established in LOCATION.,organization was founded on july number number in location location.,July NUMBER ORGANIZATION established in LOCATION ,-4.833865642547607
6309,In the late spring PERSON and PERSON traveled to LOCATION where their son PERSON was born on June NUMBER NUMBER. PERSON had a difficult delivery which PERSON fictionalized in A Farewell to Arms.,person and person went to person where they found a new girl.,Then PERSON fell in love with PERSON.,-4.0401177406311035
6310,The above is a WikiTrout LRB Oncorhynchus macrowikipediensis RRB.,the wikipedia lrb also known as wikikiki rrb is a wiki which is a web of wikibooks.,The above is a Wikitrout LRB Oncorhynchus wikipediensis RRB.,-4.925374507904053
6311,Mitosis is a related process to meiosis that creates two cells that are genetically identical to the parent cell.,the chromosomes are the same as the chromosomes that are in the same parent.,But the two sets of chromosomes are not identical with the parental chromosomes.,-3.568370819091797
6312,For this reason ORGANIZATION is sometimes referred to as Unreliable Datagram Protocol.,organization lrb organization or organization rrb is the organization.,ORGANIZATION is sometimes called the Universal Datagram Protocol.,-5.295968532562256
6313,Saint tienne de Lugdar s,it is located in the city of villeneuve in the canton of location.,Villeneuve de Berg,-3.723196268081665
6314,The location of the first European settlement in Australia the harbor has continued to play a key role in the history and development of Sydney.,the bay is a large bay on the south west coast of the island of strathan bay. the town is situated at the south end of the bay.,It is believed that the Gadigal people once lived in the area starting from the south side of Port Jackson LRB South Head Watsons Bay RRB heading west in a semi circle cutting through Petersham.,-3.368065595626831
6315,This book takes them to PERSON.,the book is about the journey from location to location.,This book takes them to LOCATION.,-3.2163608074188232
6316,Heilongjiang borders Jilin in the south and Inner Mongolia to the west it also borders Russia to the north and east.,it is bordered by china and china to the north and to the south.,It s bordered by Russia on the north and east. To the south is Jilin province and the Inner Mongolia Autonomous Region lies to the west.,-3.280824661254883
6317,The Ten is a NUMBER American comedy film directed by PERSON and cowritten by PERSON and PERSON released through ThinkFilm.,the film is about a movie written by person.,The Ten is a comedy film directed by PERSON and cowritten by PERSON through ThinkFilm.,-4.145669460296631
6318,Ohio Wesleyan University LRB also known as Wesleyan or OWU RRB is a private liberal arts college in Delaware Ohio United States. It was founded in by Methodist leaders and Central Ohio residents as a nonsectarian institution and is a member of the Ohio Five a consortium of Ohio liberal arts colleges.,the university of ohio is one of the four public universities in the united states.,Ohio Wesleyan University is a private university in Delaware Ohio and a member of the Five Colleges of Ohio.,-3.6502468585968018
6319,After PERSON s assassination the editor in chief of the weekly became Etyen Mah upyan in NUMBER he was succeeded in that position by PERSON. PERSON continued to serve as the executive editor.,person was appointed as head of the daily news of location. person was replaced by person as editor of the newspaper.,After PERSON s murder the editor in chief of the weekly became Etyen Mah upyan and PERSON continued to work as the executive editor.,-3.3800792694091797
6320,Proviseux et Plesnoy is a commune in the Aisne department in Picardie in northern France.,it is found in the region picardie in the aisne department in the north of france.,It is found in the region Picardie in the Aisne department in the north of France.,-3.220160722732544
6321,NUMBER ndash The opening ceremony at The NUMBER Summer Olympics in LOCATION LOCATION is broadcast live in the first Olympic telecast relayed by geostationary communication satellite.,number location open in number location location location number location.,NUMBER The NUMBER Summer Olympics open in LOCATION LOCATION ,-5.193460941314697
6322,The Kingdom of LOCATION was a Han Chinese government which ruled LOCATION between NUMBER and NUMBER.,location is a city of location in location.,The LOCATION is also sometimes known as ,-4.212800979614258
6323,NMR headquartered in LOCATION and operating primarily from LOCATION is best known for the PERSON ratings a measurement of television viewership which for years has been the deciding factor in canceling or renewing TV shows by networks.,person person and person were the first american scientists to graduate from organization.,PERSON ,-6.102782249450684
6324,The Chronicles of Narnia is a series of seven fantasy novels for children written by PERSON.,person is a fantasy book written by person.,The Chronicles of Narnia is a series of seven fantasy books written by British author PERSON.,-3.812316656112671
