,source_sentence,pred,gold,bart_score_pred
6632,Its aims were To unite the whole archipelago into one vigorous and homogenous organization Mutual protection in every want and necessity Defense against all violence and injustice Encouragement of instruction agriculture and commerce and Study and application of reforms.,in addition to the education system and education programs in the country and education and education policies of the state government and education in the field of economics education and science education.,Mutual protection in every want and necessity Defense against all violence and injustice Encouragement of instruction agriculture and commerce and Study and application of reforms.,-4.32565450668335
6633,Axopodia are the phagocytosis type with long thin pseudopods supported by complex microtubule arrays enveloped with cytoplasm and they respond rapidly to physical contact.,they are found in the physoechoptera and are found on the surface of the host plant lrb symbiosis rrb.,Axopodia are thin pseudopods and are enveloped by cytoplasm.,-5.1712799072265625
6634,Russian composer PERSON composed the world s most famous works of ballet LOCATION The Nutcracker and Sleeping Beauty.,the best known music created by person was theackeracker.,Russian composer PERSON created famous ballets such as The Nutcracker.,-5.980685710906982
6635,Friends recalled that just after he entered the school he became homesick and returned home barefoot.,after leaving town he moved to new york city where he lived.,After he entered he felt homesick and returned home.,-4.208691596984863
6636,Examples of these lower standards include narrower than usual platforms and undecorated ceilings at LOCATION LOCATION and PERSON adversely affecting lighting levels.,however there are fewer standards for elevation than high and low level level level areas in location location location and location.,Examples of these lower standards include narrower than usual platforms and undecorated ceilings at LOCATION LOCATION and PERSON.,-4.460192680358887
6637,Erny Saint Julien is a commune in the Pas de Calais department in the Nord Pas de Calais region of France.,it is found in the region nord pas de calais in the pas de l calais department in the north of france.,Erny Saint Julien is a commune. It is found in the region Nord Pas de Calais in the Pas de Calais department in the north of France.,-4.2540130615234375
6638,Terrence Steven Steve McQueen LRB March November RRB was a popular American movie actor.,john lrb march march rrb was an american actor. he was the first american hollywood actor.,Steve McQueen LRB March November RRB was an American actor.,-4.536269664764404
6639,On June Hepburn died of natural causes at Fenwick the Hepburn family home in Old Saybrook Connecticut.,at the age of her death she was living in new york city on the edge of the city of new york.,She died on June at p.m. at Fenwick the Hepburn family home in Old Saybrook Connecticut.,-3.7210750579833984
6640,In contrast passionate love is marked by infatuation intense preoccupation with the partner strong sexual longing throes of ecstasy and feelings of exhilaration that come from being reunited with the partner.,sexual partners lrb number rrb.,Sexual partner,-8.464102745056152
6641,Barrichello has scored the fourth highest points total in Formula One history.,in season one season started in the season.,Season in progress.,-5.96412992477417
6642,There are about NUMBER genera with NUMBER species including maple horse chestnut and lychee.,the sapotaceae family is a family of flowering plants that includes flowering plants flowering shrubs and shrubs. it includes flowering shrubs flowering trees and flowering plants.,Sapindaceae also known as the soapberry family is a family of flowering plant including maple horse chestnut and lychee.,-3.43463397026062
6643,T. meridensis,the neck is very distinctive. it is closely related to the black neck.,The main feature that stands out about this animal is its very long neck.,-4.081859111785889
6644,Its orbit lies too far from ORGANIZATION for it to actually be a member of the ORGANIZATION family It is not clear how it arrived at an orbit so far from ORGANIZATION but other examples of V type asteroids fairly far from their parent body are known.,the orbit of the planet is estimated to be number times the distance between the two stars and number km apart. it is estimated that the inclination of the orbit is about number times that that the average mass of the star is number.,It takes NUMBER hours to orbit each other which says that the binary is very close the separation being of the order of NUMBER km if normal asteroid albedo and density values are assumed.,-4.216851234436035
6645,The House is even shown live on satellite television although in some countries such as the UK with a minute delay to allow libelous or unacceptable content LRB such as references to people who are not taking part in the program and have therefore not consented to have personal information about them broadcast RRB to be removed.,references references references websites websites references references,References,-8.432945251464844
