source_sentence,pred,gold,sentence_id,bert_score_precision_pred_with_brevity_penalty,dae_score_pred,bart_score_pred,bert_precision_gold_with_brevity_penalty,dae_score_gold,bart_score_gold
PERSON LRB born NUMBER October NUMBER RRB is a European Cup winning Finnish footballer who plays in the center back position.,person lrb born number april number rrb is a swedish football player.,PERSON LRB born NUMBER October NUMBER in LOCATION RRB is a Finnish football player.,5668,0.495637107,0.580813944,-3.978586912,0.535454158,0.951264322,-2.369602203
Tarawih prayers are prayed in pairs of two and can be prayed in at least NUMBER raka t according to the two major schools LRB Hanafis PERSON i RRB of Islam.,in the quran there are two groups of quranic verses that are used for prayer and prayer. there are one one lrb quran rrb which is a prayer for women rrb.,Tarawih prayers are made up of a number of prayer phrases and actions raka t said in pairs. Hanafis and PERSON i say there are NUMBER raka t some Hanabalis say it is only eight while others say NUMBER.,5669,0.943809491,0.096969262,-4.267375469,0.855463536,0.999699116,-3.354483366
Feathers are one of the epidermal growths that form the distinctive outer covering or plumage on birds.,a feathered feather is a feather that is found in the soil or undergrowth of trees.,Moulting,5670,0.768969863,0.663811743,-3.523440361,0.735247251,0,-5.775761127
Also run clockwise this circuit is. km in length.,the circuit is a circuit in location location. it is located at number number number.,This circuit is. km in length.,5671,0.970185697,0.003948927,-4.795096874,0.541345733,0.998868227,-1.219769835
Thus some early copyists changed Matthew from whosoever is angry with his brother shall be in danger of the judgment to the watered down whosoever is angry with his brother without a cause shall be in danger of the judgment. ,in the book he says that the son of his father should not be confused with his father lrb rrb if he is confused with the other two of the two men lrb in this case rrb he should not take the blame for his actions in the situation.,For example Matthew was changed from whosoever is angry with his brother shall be in danger of the judgment to whosoever is angry with his brother without a cause shall be in danger of the judgment. ,5672,0.976251066,0.191945568,-4.121243477,0.94337813,0.999898016,-0.681517363
Nice means pleasant. ,it is similar to the english nice nice nice.,In computers,5673,0.952767909,0.23024112,-5.821136475,0.765146847,0,-7.554787636
Princess PERSON The Honourable Lady ORGANIZATION LRB PERSON born NUMBER December NUMBER RRB is the youngest granddaughter of King PERSON of the LOCATION and ORGANIZATION.,person lrb born december number number in location location location rrb is the second most famous person of the organization. she is the current king of the location.,Princess PERSON The Honourable Lady ORGANIZATION ORGANIZATION GCVO CD LRB PERSON born NUMBER December NUMBER RRB is a member of the ORGANIZATION the youngest granddaughter of King George V and Queen PERSON.,5674,0.912910259,0.999856293,-4.61048317,0.628677189,0.999593139,-2.602595091
Predators and other risks Limpets are preyed upon by a variety of organisms including starfish shore birds fish seals and humans.,it is common to catch fish that are caught in the water and live in the shallow waters of the island.,Predators and threats Limpets are prey for variety of organisms including starfish shore birds fish seals and humans.,5675,0.688717515,0.089344777,-3.422974586,0.736354891,0.906055212,-1.873112202
She returned in late NUMBER with a new album titled PERSON intended to be a mirror of her debut album LRB self titled as well but in Chinese RRB.,in number person returned to location with a new album titled soul lrb titled person rrb which was released in number and was released on november number.,She returned in late NUMBER with a new album titled PERSON which was meant to reflect her debut album LRB self titled as well but in Chinese RRB.,5676,0.957811058,0.99791348,-5.245822906,0.390742152,0.999914825,-0.864017546
The depression dropped light to moderate rainfall from Florida to the coast of North Carolina peaking at. inches LRB mm RRB in Savannah Georgia.,it caused a lot of flooding on the state of florida. it caused heavy rainfall in the state and the state s highest rainfall in september.,The depression dropped light to moderate rain from Florida to the coast of North Carolina. The highest rain was. inches LRB mm RRB in Savannah Georgia.,5677,0.917026596,0.469395936,-3.468271494,0.845447326,0.999365687,-0.973511398
September NUMBER PERSON dies and his son PERSON assumes his father s former position as Lord Protector of LOCATION LOCATION and LOCATION.,person lrb born january number number rrb is the current prime minister of location. he is the oldest son of person s father.,September NUMBER PERSON dies.,5678,0.8874448,0.999239743,-5.408344746,0.810768224,0.980078042,-4.335767746
An adit is a type of entrance to an underground mine which is horizontal or nearly horizontal.,a tunnel is a tunnel in a tunnel or tunnel which passes through a mine or tunnel.,An adit is a type of entrance to a mine which is horizontal or nearly horizontal.,5679,0.839663392,0.999205828,-3.334738255,0.951920183,0.997840643,-0.953760624
PERSON occupied much of LOCATION for NUMBER years however a Roman counter invasion of LOCATION forced PERSON to return to LOCATION where he was decisively defeated by Scipio Africanus at the Battle of PERSON.,person was sent to location by person of location in number and he fought against person in the battle of person in number. person was killed by person.,A Roman invasion of LOCATION made him return to LOCATION.,5680,0.705317385,0.211884454,-3.328385353,0.778784716,0.766071796,-2.114718199
It was told that under Emperor Friedrich Barbarossa the small town of Kaiserswerth lying to the North of D sseldorf became a well fortified outpost where soldiers kept their watchful eyes over every movement on the Rhine.,in the th century the castle was used by the garrison of the sseifenburg. it was very important to watch the siege of the city from the south to the south.,Kaiserswerth became part of D sseldorf in.,5681,0.673993757,0.99789989,-3.594088554,0.809554226,0.004446198,-2.189763546
In they directed the second So You Think You Can Dance Tour and in they directed the Jabbawockeez M S.,in the summer of he performed in the u. s. open and the us open lrb o o o rrb.,In they directed the second So You Think You Can Dance Tour and in they directed the Jabbawockeez M S.,5682,0.749440404,0.512513101,-5.563360214,0.978376569,0.875303447,-1.049206734
LOCATION LRB or abbreviation Leics. RRB is a landlocked county in central LOCATION.,location lrb location rrb is a county located in location location location.,LOCATION LRB abbreviated Leics RRB is a county in central LOCATION.,5683,0.747645711,0.46968931,-3.938617468,0.603598766,0.99536705,-2.21074748
On that night Raw defeated Nitro in the ratings for the first time since June.,in august the world heavyweight championship won the world championship and was awarded the title in july.,For the first time since June Raw won over WCW s Monday Nitro in the ratings.,5684,0.96595794,0.000191773,-4.252207279,0.926869108,0.999851942,-2.838170052
Triple H failed to do what PERSON ordered and instead attacked the ORGANIZATION thus turning into a fan favorite.,person said that person was upset with person s behavior because person wanted person out of organization s organization because person had turned him out and wanted person to be hurt.,Triple H failed to do what PERSON ordered and instead attacked the ORGANIZATION thus turning into a hero.,5685,0.962339222,0.890046239,-5.336139679,0.95246602,0.932325542,-1.422917247
