source_sentence,pred,gold,sentence_id,bert_score_precision_pred_with_brevity_penalty,dae_score_pred,bart_score_pred,bert_precision_gold_with_brevity_penalty,dae_score_gold,bart_score_gold
On October Ryder received her own star on the Hollywood Walk of Fame located directly in front of the Johnny Grant building next to the Hollywood Roosevelt Hotel on Hollywood Boulevard.,she is buried on the hollywood boulevard at the hollywood grand hotel in hollywood california.,In Ryder received a star on the Walk of Fame in Hollywood California.,6435,0.4250794,0.885122001,-4.202055931,0.789389881,0.997102797,-2.281680346
Also contained within the complex include the Goharshad Mosque a museum a library four seminaries a cemetery the Razavi University of Islamic Sciences a dining hall for pilgrims vast prayer halls and other buildings.,the mosque has a large collection of books and other books in the city including a mosque and a mosque for students.,Also contained within the complex include the Goharshad Mosque a museum a library seminaries a cemetery a dining hall for pilgrims vast prayer halls and other buildings.,6436,0.434588066,0.999097884,-3.623385906,0.610423329,0.999248743,-1.310833335
 ndash Lloyd Richards American theater director LRB d. RRB ,richard baldwin american actor lrb d. rrb, Lloyd Richards actor and director LRB b. RRB ,6437,0.597003341,0.962620199,-4.860282898,0.784771185,0.999591172,-3.604326487
HEADING Aftermath,heading heading north heading heading heading south.,HEADING After the attack,6438,0.813177824,0.076500162,-4.657208443,0.928015232,0.558633685,-6.56619215
Market share in strategic management and marketing is according to PERSON the percentage or proportion of the total available market or market segment that is being serviced by a company.,in the organization is the term that is used to describe the percentage of income from the product of a company or company that is consumed.,Marketing,6439,0.626995334,0.960074008,-3.618929625,0.72178272,0,-5.663673401
On December NUMBER the ORGANIZATION LRB ORGANIZATION made up of mostly Armenians from LOCATION RRB also entered the city.,in number the organization was founded by the armenian armenian armenian community.,On December NUMBER the ORGANIZATION LRB ORGANIZATION made up of mostly Armenians from LOCATION RRB also entered the city.,6440,0.556203686,0.133586854,-4.569411278,0.97493598,0.891053855,-0.749178052
Florence the Machine play a live version on the second CD of the special box set edition of Lungs.,the second album will be released on the same day the album will live live live.,Florence the Machine play a live version on the second CD of the special box set edition of Lungs,6441,0.658937571,0.000717853,-3.69182229,0.986906384,0.999866426,-1.115787029
Sarah married Andrew Jackson Jr. the adopted son of Andrew Jackson in Philadelphia on November.,he was born on november in jackson jackson pennsylvania.,On November Sarah married Andrew Jackson Jr..,6442,0.475644573,0.85289669,-5.383531094,0.864433733,0.958345294,-2.10681057
Gauchos use bolas made of braided leather cords with wooden balls or small leather sacks full of stones at the ends of the cords.,they are made of wooden hoops made of leather and straw straws. they can be made of wood or straw or leather.,Gauchos use bolas made of leather cords with wooden balls or small leather sacks full of stones in the ends of the cords.,6443,0.69723242,0.987391949,-3.476033926,0.961583768,0.92401129,-1.564962029
Breaking strength The stress coordinate on the stress strain curve at the point of rupture.,the stress stress of stress is the force of the stress caused by shearing.,Breaking strength The stress coordinate on the stress strain curve at the point of rupture.,6444,0.68244442,0.517017186,-3.728628397,0.968893021,0.817306042,-1.872067928
It comprises the LOCATION in the LOCATION off the coast of the mainland and consists of numerous small islands and two large ones LOCATION LRB the main island informally referred to as LOCATION RRB and LOCATION.,the island is a small island in the location location location and location.,LOCATION is the name for an archipelago in the LOCATION NUMBER NUMBER km off the coast of LOCATION of numerous small islands and two large ones LOCATION LRB the main island sometimes informally referred to as LOCATION RRB and LOCATION.,6445,0.294190305,0.42335254,-4.708784103,0.609942751,0,-2.571592569
 ndash Japanese Sgt. Shoichi Yokoi is found hiding in a Guam jungle where he had been since the end of World War II.,after he was taken prisoner he hid in a jungle in the jungle of japan. he hid behind the japanese army., Shoichi Yokoi a Japanese soldier is discovered on Guam.,6446,0.748494791,0.999627829,-3.579217196,0.810672635,0.999653816,-3.457284927
This was soon changed to the ORGANIZATION LRB ORGANIZATION RRB as of version NUMBER.,organization number number organization lrb organization number rrb was a number organization organization version of organization which was released in number.,This was soon changed to the GNU General Public License LRB ORGANIZATION RRB during version NUMBER.,6447,0.840544999,0.999689579,-5.191286564,0.848989776,0.997003257,-2.019724131
Rio Gavin Ferdinand LRB born November RRB is an English footballer.,he lrb born november rrb is an english football player.,Rio Ferdinand LRB born November RRB is a English football player.,6448,0.705435169,0.497289747,-5.037502289,0.947984636,0.993038893,-2.096441984
Ion Ivanovici LRB alternatively Iosif Ivanovici Josef Ivanovici baptised as Jovan Ivanovi RRB LRB September RRB was a Romanian military band leader and composer best remembered today for his waltz Waves of the Danube.,he was a member of the soviet union and was the founding members of the serbian philharmonic orchestra lrb serbian army rrb.,Ion Ivanovici LRB alternatively Iosif Ivanovici Josef Ivanovici baptised as Jovan Ivanovi RRB LRB born in Timi oara died September in Bucharest RRB was a Romanian military band leader and composer.,6449,0.451840503,0.577238083,-4.593419552,0.376747085,0.998535931,-1.580372214
After his departure she started working closely with pianist PERSON.,he continued to work with person until he left person in number.,After he left she worked with piano player PERSON.,6450,0.805073794,0.903510928,-3.817331553,0.819654261,0.795789361,-2.568991423
The Handloom and Powerloom products such as Cotton Sarees Bed Spreads Carpets LOCATION Printed Fabrics Towels Dhotis are marketed here in bulk.,the other floors are carpeted carpeted mats mats mats and other kinds of carpeted cloth such as baled carpet mats mats etc etc.,Bed Spreads Carpets LOCATION Printed Fabrics Towels Dhotis are marketed here in bulk.,6451,0.705619658,0.47971192,-4.998253822,0.84497478,0.998980999,-0.77751559
The music attributed to PERSON is a setting of a libretto by PERSON.,the libretto by person is based on a poem by person.,PERSON LRB The Coronation of LOCATION RRB is an opera in three acts by PERSON.,6452,0.689399435,0.312180936,-2.677810907,0.529799494,0.977286339,-4.034506798
Ueli Maurer LRB SVP RRB Federal Department of Defence Civil Protection and Sports Origins and history of the Federal Council Origins of the institution The Federal Council was instituted by the Federal Constitution as the supreme executive and directorial authority of the Confederation.,the federal reserve lrb federal reserve rrb is a federal executive branch of the federal republic of switzerland.,Origins and history of the Federal Council Origins of the institution The Federal Council was set up by the Federal Constitution as the supreme executive and directorial authority of the Confederation.,6453,0.316877509,0.440155298,-4.75240612,0.884165404,0.997963071,-0.801194787
The word Hindko has also been interpreted to mean the language of India.,the word hind hind hind is used to describe the hind hind or hind hind.,The word Hindko has also been interpreted to mean the language of Ancient India.,6454,0.853055536,0.978890777,-5.447100639,0.980557886,0.985616922,-1.532222509
There are new mini games called PERSON Clan Wars PERSON and Fist of LOCATION.,person person also known as person is a fictional character from the game game series.,There are new mini games called Bounty Hunter Clan Wars PERSON and Fist of LOCATION that were offered as an alternative to the old Wilderness.,6455,0.819875717,0.015523043,-4.332425117,0.766257845,0.603308439,-2.47360158
