source_sentence,pred,gold,sentence_id,bert_score_precision_pred_with_brevity_penalty,dae_score_pred,bart_score_pred,bert_precision_gold_with_brevity_penalty,dae_score_gold,bart_score_gold
The ORGANIZATION of both sent an annual tribute to the LOCATION until NUMBER. Along with the ruler of LOCATION the LOCATION of PERSON was considered to be among the most loyal vassals of the LOCATION.,the vassal of location gave the vassals of location as well as the location.,The Mirs of both sent an annual tribute to the LOCATION until NUMBER and along with the ruler of LOCATION was considered to be among the most loyal vassals of the LOCATION.,5659,0.363989515,0.058813535,-3.509484529,0.948172569,0.936848044,-1.349347353
Muzio Filippo Vincenzo Francesco Saverio Clementi LRB baptized Mutius Philippus Vincentius Franciscus Xaverius RRB was born in Rome Italy on January and the following day baptized in the local church of S. Lorenzo in Damaso.,he was born on november in san francisco italy. he was buried in san carlo cathedral in san paulo.,He was born in Rome Italy.,5660,0.395432584,0.071940511,-4.562570572,0.438764388,0.601183653,-2.396855116
PERSON received his Bachelor of Science degree from ORGANIZATION at LOCATION in NUMBER and was commissioned a second lieutenant in the ORGANIZATION.,he was commissioned as a lieutenant in the organization from number to number.,PERSON received his Bachelor of Science degree from ORGANIZATION at LOCATION in NUMBER and was a second lieutenant in the ORGANIZATION.,5661,0.516893612,0.629194796,-3.248543024,0.979994476,0.979991555,-1.16724503
Lennon s inspiration for the song came when his son Julian showed him a nursery school drawing he called Lucy in the sky with diamonds depicting his classmate Lucy O Donnell.,he sang a song from his childhood when he was a child. it was said that she was singing a song that she sang on a piano on a picture of his birthday.,According to the Beatles Lennon s son Julian Lennon showed his father a nursery school drawing he called Lucy in the sky with diamonds depicting his classmate Lucy O Donnell.,5662,0.784023625,0.8607499,-3.525486231,0.776090225,0.999942243,-2.184004545
This is the result of fermentation where lactic acid bacteria ferment the lactose inside the milk into lactic acid.,the lactic acid is the breakdown of the lactinine in the lactase process that causes the reaction of glucose.,Lactic acid bacteria changes the milk sugar into lactic acid.,5663,0.920995446,0.999557316,-3.7774086,0.878964054,0.99949187,-2.657470226
Recitation of the Shahadah the oath or testimony is the most important of the ORGANIZATION for Muslims.,the oath is the secret of the organization of the quran.,Recitation of the shahadah is one of the Five Pillars of Islam for Muslims and is said daily.,5664,0.503252279,0.11559581,-3.104675293,0.849332311,0.998641372,-2.877492189
It rises in the mountainous district known as the Pireneus west of the Federal District but its western tributary the Araguaia River has its extreme southern headwaters on the slopes of the Serra dos Caiap s.,it is located in the southern part of the amazon rainforest.,Its western tributary the Araguaia River has headwaters very far south on the slopes of the Serra dos Caiap oacute s.,5665,0.278583031,0.98955965,-2.480509281,0.883017984,0.957535803,-2.439188004
Unlike many other WWII era bombers the B remained in service long after the war ended with a few even being employed as flying television transmitters for the Stratovision company.,in the early s the raf was mainly used as a base for small aircraft.,The B stayed in service for a long time after the war ended.,5666,0.367196331,0.000645734,-4.855870724,0.810564381,0.974308133,-1.838056564
NUMBER ndash ORGANIZATION the first significant American protest march departs LOCATION LOCATION for LOCATION ,number location protests march number location location location march number number location march location location protests against the march number.,NUMBER ORGANIZATION the first significant American protest march departs LOCATION LOCATION for LOCATION.,5667,0.910758972,0.514706969,-5.247626305,0.862469621,0.875457883,-1.889717102
PERSON LRB born NUMBER October NUMBER RRB is a European Cup winning Finnish footballer who plays in the center back position.,person lrb born number january number rrb is a former german football player.,PERSON LRB born NUMBER October NUMBER in LOCATION RRB is a Finnish football player.,5668,0.553102279,0.28932339,-4.684492111,0.535454158,0.951264322,-2.369602203
Tarawih prayers are prayed in pairs of two and can be prayed in at least NUMBER raka t according to the two major schools LRB Hanafis PERSON i RRB of Islam.,in the islamic school of islam lrb e. g. lrb number rrb is one of the two main main schools of islam in pakistan lrb also called the quran rrb.,Tarawih prayers are made up of a number of prayer phrases and actions raka t said in pairs. Hanafis and PERSON i say there are NUMBER raka t some Hanabalis say it is only eight while others say NUMBER.,5669,0.882122596,0.999776006,-4.519643307,0.855463536,0.999699116,-3.354483366
Feathers are one of the epidermal growths that form the distinctive outer covering or plumage on birds.,it is one of the most common forms of hair coverings.,Moulting,5670,0.491028949,0.989218295,-2.903737545,0.735247251,0,-5.775761127
Also run clockwise this circuit is. km in length.,it is run clockwise and is about km in length.,This circuit is. km in length.,5671,0.910786573,0.997329056,-2.360408783,0.541345733,0.998868227,-1.219769835
Thus some early copyists changed Matthew from whosoever is angry with his brother shall be in danger of the judgment to the watered down whosoever is angry with his brother without a cause shall be in danger of the judgment. ,in this way he says that his father should not be hurt by the unjustness of the lord and should not speak of the god.,For example Matthew was changed from whosoever is angry with his brother shall be in danger of the judgment to whosoever is angry with his brother without a cause shall be in danger of the judgment. ,5672,0.507650554,0.001732753,-3.650679111,0.94337813,0.999898016,-0.681517363
Nice means pleasant. ,it is nice and nice. nice nice means nice.,In computers,5673,0.952767909,0.295158833,-4.15862608,0.765146847,0,-7.554787636
Princess PERSON The Honourable Lady ORGANIZATION LRB PERSON born NUMBER December NUMBER RRB is the youngest granddaughter of King PERSON of the LOCATION and ORGANIZATION.,person lrb born number december number number rrb is the current princess of location and the current queen of location.,Princess PERSON The Honourable Lady ORGANIZATION ORGANIZATION GCVO CD LRB PERSON born NUMBER December NUMBER RRB is a member of the ORGANIZATION the youngest granddaughter of King George V and Queen PERSON.,5674,0.65598342,0.992523015,-4.90963316,0.628677189,0.999593139,-2.602595091
Predators and other risks Limpets are preyed upon by a variety of organisms including starfish shore birds fish seals and humans.,they are also recorded to eat fish and small fish.,Predators and threats Limpets are prey for variety of organisms including starfish shore birds fish seals and humans.,5675,0.340949265,0.938239872,-4.09554863,0.736354891,0.906055212,-1.873112202
She returned in late NUMBER with a new album titled PERSON intended to be a mirror of her debut album LRB self titled as well but in Chinese RRB.,in number she released a new album called love lrb number rrb. in number it was released as a single titled titled person lrb released in number.,She returned in late NUMBER with a new album titled PERSON which was meant to reflect her debut album LRB self titled as well but in Chinese RRB.,5676,0.957811058,0.957863569,-4.558286667,0.390742152,0.999914825,-0.864017546
The depression dropped light to moderate rainfall from Florida to the coast of North Carolina peaking at. inches LRB mm RRB in Savannah Georgia.,on the coast of florida the storm made landfall in the state of florida in florida.,The depression dropped light to moderate rain from Florida to the coast of North Carolina. The highest rain was. inches LRB mm RRB in Savannah Georgia.,5677,0.555570857,0.614738405,-3.212270737,0.845447326,0.999365687,-0.973511398
September NUMBER PERSON dies and his son PERSON assumes his father s former position as Lord Protector of LOCATION LOCATION and LOCATION.,person is the son of person s father person and person.,September NUMBER PERSON dies.,5678,0.390475712,0.028720884,-4.462758541,0.810768224,0.980078042,-4.335767746
An adit is a type of entrance to an underground mine which is horizontal or nearly horizontal.,a tunnel is a tunnel in a tunnel that is not well underground.,An adit is a type of entrance to a mine which is horizontal or nearly horizontal.,5679,0.642705312,0.975933611,-3.302321434,0.951920183,0.997840643,-0.953760624
