source_sentence,pred,gold,sentence_id,bert_score_precision_pred_with_brevity_penalty
She was one of modern LOCATION s most commercially successful and prolific writers specializing in serialized romance novels and adolescent girls fiction as well as a pioneer in Japanese lesbian literature including the Class S genre.,she is best known for her novels in the genre of romance novels. she also wrote a number of books about women s culture.,She wrote many romance novels and adolescent girls fiction. She was also one of the first writers of Japanese lesbian books including the Class S genre.,5397,0.46711817765847224
For less drastic cases the tag LRB RRB the tag LRB RRB or the tag LRB RRB LRB all of which include an internal wikilink to this page RRB can be added directly to the phrase in question same as the tag LRB RRB.,the lrb lrb rrb the tag lrb the tag rrb rrb lrb tagf rrb is the tag tag for the link to the link lrb to the other link rrb and the tagtag lrb o rrb.,For less drastic cases the tag LRB RRB the tag LRB RRB or the tag LRB RRB LRB all of which include an internal wikilink to this page RRB can be added directly to the phrase in question same as the tag LRB RRB.,5398,0.6336629744351766
PERSON was only the second LOCATION storm to be named with the letter T after PERSON in NUMBER with a third T named storm Hurricane PERSON forming NUMBER years later in the NUMBER LOCATION hurricane season This was also the first time PERSON had been used to name any tropical cyclone worldwide.,in number the number location hurricane person was named the first tropical cyclone to be named in location after person.,PERSON was only the second LOCATION storm to be named with the letter T after PERSON in NUMBER. This was also the first time PERSON had been used to name any tropical cyclone worldwide.,5399,0.3479427376035916
They won one race and PERSON ended the year fifth in the championship.,in number person won the championship in number and finished fourth in the championship.,PERSON ended the year fifth in the championship.,5400,0.9308652877807617
It is also the headquarters of the U.S. Pacific Fleet.,it is the headquarters of the united states navy.,The attack led to Americas fighting in World War II.,5401,0.8792146433282781
Issues of Terminology and Translation in Teaching the Holocaust workshop from a May NUMBER conference see ORGANIZATION website.,in the first draft of the organization. it was published in number by the organization in location.,Other websites,5402,0.761720762008757
ORGANIZATION NUMBER LRB known until NUMBER October NUMBER as ORGANIZATION NUMBER RRB is a British digital radio station broadcasting comedy drama and children s programming nationally NUMBER hours a day.,organization is a british television network based on location. it is based in location location.,ORGANIZATION NUMBER LRB known until NUMBER October NUMBER as ORGANIZATION NUMBER RRB is a British digital radio station. It includes comedy drama and children s programmes nationally NUMBER hours a day.,5403,0.43219034014077023
Sir David Brand KCMG LRB August April RRB was the th and longest serving Premier of Western Australia and a Member of the Legislative Assembly from to.,he was elected as the th prime minister of the state of western australia from january to december.,Sir David Brand LRB August April RRB was the th Premier of Western Australia from April to March.,5404,0.6114658144925604
Jalal ad Dawlah Malik Shah I ,jahajj jahadad jal jahan al jaz jahan walad jahan khan jahan jal al din din din.,Malik Shah ,5405,1.0
It was agreed that the two leagues champion teams would play in an AFL NFL World Championship Game until the merger was consummated in.,in the first round of the first division was played by the organization and the organization in which the two teams played the first time in the world.,AFL NFL World Championships,5406,0.9305928349494934
Eleventh and twelfth grade were added in NUMBER and NUMBER respectively with the first graduating class being the class of June NUMBER.,in number the number students were admitted to the organization in location and the first class of number students graduated from the organization.,Eleventh and twelfth grade was added in NUMBER and NUMBER respectively with the first graduating class being the class of June NUMBER.,5407,0.9607570767402649
It was developed by Bjarne Stroustrup starting in at Bell Labs as an enhancement to the C programming language and originally named C with Classes.,it was developed in at the university of los angeles at the same time. it was first designed as a design for the acs.,The C programming language was developed by Bjarne Stroustrup at Bell Labs in the s.,5408,0.7157252516065326
Offering a religious sacrifice of plant animal or human life,a human sacrifice of animal sacrifice is a sacrifice of animals.,An offering in Buddhism is a form of prayer.,5409,0.9463965892791748
